row,product,status,file,url,query
158,愛之味麥仔茶,Rejected: score 10 below 80 (image_host),,http://www.jianiang.cn/uploads/allimg/230419/1-2304191PT4535.png,"""愛之味麥仔茶"" ""小寶特飲料"" 商品 酒瓶 圖片 -旅遊 -景點 -戰車"
158,愛之味麥仔茶,Rejected: score 10 below 80 (image_host),,https://www.asahibeer.co.jp/news/2023/image/0106_2ala.jpg,"""愛之味麥仔茶"" ""小寶特飲料"" 商品 酒瓶 圖片 -旅遊 -景點 -戰車"
158,愛之味麥仔茶,no candidate passed score 80,,,"""愛之味麥仔茶"" ""小寶特飲料"" 商品 酒瓶 圖片 -旅遊 -景點 -戰車"
159,古道梅子百香綠茶,Rejected: score 30 below 80 (shop_source+image_host),,https://down-tw.img.susercontent.com/file/tw-11134207-7qul9-lgb2h53xvz8q56,"""古道梅子百香綠茶"" ""小寶特飲料"" 商品 酒瓶 圖片 -旅遊 -景點 -戰車"
159,古道梅子百香綠茶,Rejected: score 30 below 80 (shop_source+image_host),,https://img.alicdn.com/bao/uploaded/i3/6000000000553/O1CN01CWz14J1FxJr9kqIsd_!!6000000000553-0-sm.jpg,"""古道梅子百香綠茶"" ""小寶特飲料"" 商品 酒瓶 圖片 -旅遊 -景點 -戰車"
159,古道梅子百香綠茶,Rejected: score 30 below 80 (shop_source+image_host),,https://img.alicdn.com/bao/uploaded/i2/1094124665/O1CN01xOg1PV1kKcY3WCiGI_!!2-item_pic.png,"""古道梅子百香綠茶"" ""小寶特飲料"" 商品 酒瓶 圖片 -旅遊 -景點 -戰車"
159,古道梅子百香綠茶,Rejected: score 30 below 80 (shop_source+image_host),,https://www.photo-props.com.tw/wp-content/uploads/@@BCb138-600x678.jpg,"""古道梅子百香綠茶"" ""小寶特飲料"" 商品 酒瓶 圖片 -旅遊 -景點 -戰車"
159,古道梅子百香綠茶,Rejected: score 20 below 80 (shop_source),,https://f.ecimg.tw/items/DBAB7GA9005TL8Q/i010002_1514968270.jpg,"""古道梅子百香綠茶"" ""小寶特飲料"" 商品 酒瓶 圖片 -旅遊 -景點 -戰車"
159,古道梅子百香綠茶,Rejected: score 20 below 80 (shop_source),,http://www.jannperng.com.tw/goodsimg/20240919025212.jpg,"""古道梅子百香綠茶"" ""小寶特飲料"" 商品 酒瓶 圖片 -旅遊 -景點 -戰車"
159,古道梅子百香綠茶,Rejected: score 20 below 80 (shop_source),,https://cf.shopee.tw/file/tw-11134208-7r98v-lxq5z6gcbcxcce,"""古道梅子百香綠茶"" ""小寶特飲料"" 商品 酒瓶 圖片 -旅遊 -景點 -戰車"
159,古道梅子百香綠茶,Rejected: score 0 below 80 (no metadata match),,https://pic13.997788.com/_pic_auction/00/15/79/96/15799622.jpg,"""古道梅子百香綠茶"" ""小寶特飲料"" 商品 酒瓶 圖片 -旅遊 -景點 -戰車"
159,古道梅子百香綠茶,no candidate passed score 80,,,"""古道梅子百香綠茶"" ""小寶特飲料"" 商品 酒瓶 圖片 -旅遊 -景點 -戰車"
160,每朝健康綠茶,Downloaded,images/mcjkgt.jpg,https://img-pxbox.es.pxmart.com.tw/220705000078327035.jpg,"""每朝健康綠茶"" ""小寶特飲料"" 商品 酒瓶 圖片 -旅遊 -景點 -戰車"
161,統一麥香奶茶,Downloaded,images/tymx-nt.jpg,https://cf.shopee.tw/file/64311af9eaf008428c9a527ea3093494,"""統一麥香奶茶"" ""小寶特飲料"" 商品 酒瓶 圖片 -旅遊 -景點 -戰車"
162,統一麥香紅茶,Downloaded,images/tymx-ht.jpg,https://down-tw.img.susercontent.com/file/tw-11134208-7rbkd-m9xih8uivx7640,"""統一麥香紅茶"" ""小寶特飲料"" 商品 酒瓶 圖片 -旅遊 -景點 -戰車"
163,舒跑,Downloaded,images/supau.jpg,https://down-tw.img.susercontent.com/file/3e546e6be46b3000e8612aa5fb3cb93f,"""舒跑"" ""小寶特飲料"" 商品 酒瓶 圖片 -旅遊 -景點 -戰車"
164,猛將仙草蜜,Downloaded,images/mj-xcm.jpg,https://down-tw.img.susercontent.com/file/766c7a5f094767f6557b46585c0d5875,"""猛將仙草蜜"" ""小寶特飲料"" 商品 酒瓶 圖片 -旅遊 -景點 -戰車"
165,猛將椰子水,Rejected: score 30 below 80 (shop_source+image_host),,https://down-tw.img.susercontent.com/file/ddb4c35ec2b43fa5a109e2d9675d0fb4,"""猛將椰子水"" ""小寶特飲料"" 商品 酒瓶 圖片 -旅遊 -景點 -戰車"
165,猛將椰子水,Rejected: score 30 below 80 (shop_source+image_host),,https://cbu01.alicdn.com/img/ibank/O1CN01MXN9DT1PkAn81xVeU_!!2212289861878-0-scmitem176000.jpg,"""猛將椰子水"" ""小寶特飲料"" 商品 酒瓶 圖片 -旅遊 -景點 -戰車"
165,猛將椰子水,Rejected: score 30 below 80 (shop_source+image_host),,https://iwitchbaby.com/wp-content/uploads/2024/07/-19-scaled.webp,"""猛將椰子水"" ""小寶特飲料"" 商品 酒瓶 圖片 -旅遊 -景點 -戰車"
165,猛將椰子水,Rejected: score 20 below 80 (shop_source),,http://www.jannperng.com.tw/goodsimg/20240919025212.jpg,"""猛將椰子水"" ""小寶特飲料"" 商品 酒瓶 圖片 -旅遊 -景點 -戰車"
165,猛將椰子水,Rejected: score 20 below 80 (shop_source),,https://media.karousell.com/media/photos/products/2023/4/2/200mljohnnie_walker_gold_label_1680413494_5b5f9ca0_progressive.jpg,"""猛將椰子水"" ""小寶特飲料"" 商品 酒瓶 圖片 -旅遊 -景點 -戰車"
165,猛將椰子水,Rejected: score 10 below 80 (image_host),,https://img.lovepik.com/free-png/20220108/lovepik-wine-bottle-png-image_401300935_wh860.png,"""猛將椰子水"" ""小寶特飲料"" 商品 酒瓶 圖片 -旅遊 -景點 -戰車"
165,猛將椰子水,Rejected: score 0 below 80 (no metadata match),,https://am.zdmimg.com/202410/15/670e4b513d5898898.jpg_e1080.jpg,"""猛將椰子水"" ""小寶特飲料"" 商品 酒瓶 圖片 -旅遊 -景點 -戰車"
165,猛將椰子水,Rejected: score 0 below 80 (no metadata match),,https://media.nownews.com/nn_media/thumbnail/2023/06/1686893402053-a615240751c540b8ae83a99476190acb-800x543.jpg?unShow=false,"""猛將椰子水"" ""小寶特飲料"" 商品 酒瓶 圖片 -旅遊 -景點 -戰車"
165,猛將椰子水,no candidate passed score 80,,,"""猛將椰子水"" ""小寶特飲料"" 商品 酒瓶 圖片 -旅遊 -景點 -戰車"
166,原翠日式綠茶,Rejected: score 30 below 80 (shop_source+image_host),,https://img-pxbox.es.pxmart.com.tw/220817000081883914.jpg,"""原翠日式綠茶"" ""小寶特飲料"" 商品 酒瓶 圖片 -旅遊 -景點 -戰車"
166,原翠日式綠茶,Rejected: score 30 below 80 (shop_source+image_host),,https://www.hcfarm.org.tw/upload/product/show/341/01571272606.jpg,"""原翠日式綠茶"" ""小寶特飲料"" 商品 酒瓶 圖片 -旅遊 -景點 -戰車"
166,原翠日式綠茶,Rejected: score 30 below 80 (shop_source+image_host),,https://down-tw.img.susercontent.com/file/ae6d063c6ca74af2ed2acbfddd95a527,"""原翠日式綠茶"" ""小寶特飲料"" 商品 酒瓶 圖片 -旅遊 -景點 -戰車"
166,原翠日式綠茶,Rejected: score 30 below 80 (shop_source+image_host),,https://down-tw.img.susercontent.com/file/tw-11134207-7r992-m0a67v6rajf73a,"""原翠日式綠茶"" ""小寶特飲料"" 商品 酒瓶 圖片 -旅遊 -景點 -戰車"
166,原翠日式綠茶,Rejected: score 20 below 80 (shop_source),,https://cs-d.ecimg.tw/items/DBAB7IA74833463/000001_1657161270.jpg,"""原翠日式綠茶"" ""小寶特飲料"" 商品 酒瓶 圖片 -旅遊 -景點 -戰車"
166,原翠日式綠茶,Rejected: score 20 below 80 (shop_source),,https://cf.shopee.tw/file/4db746e3f152a73c276471b23630b515,"""原翠日式綠茶"" ""小寶特飲料"" 商品 酒瓶 圖片 -旅遊 -景點 -戰車"
166,原翠日式綠茶,Rejected: score 20 below 80 (shop_source),,https://cf.shopee.tw/file/249fe4e4006850d5b21d75e16efb8c8e,"""原翠日式綠茶"" ""小寶特飲料"" 商品 酒瓶 圖片 -旅遊 -景點 -戰車"
166,原翠日式綠茶,Rejected: score 0 below 80 (no metadata match),,https://online.carrefour.com.tw/on/demandware.static/-/Sites-carrefour-tw-m-inner/default/images/large/0265960_et1250ml.jpeg,"""原翠日式綠茶"" ""小寶特飲料"" 商品 酒瓶 圖片 -旅遊 -景點 -戰車"
166,原翠日式綠茶,no candidate passed score 80,,,"""原翠日式綠茶"" ""小寶特飲料"" 商品 酒瓶 圖片 -旅遊 -景點 -戰車"
167,原翠烏龍茶,Rejected: score 30 below 80 (shop_source+image_host),,https://down-tw.img.susercontent.com/file/046915861f71df159d7c1b3bcf8bd193,"""原翠烏龍茶"" ""小寶特飲料"" 商品 酒瓶 圖片 -旅遊 -景點 -戰車"
167,原翠烏龍茶,Rejected: score 30 below 80 (shop_source+image_host),,https://www.photo-props.com.tw/wp-content/uploads/@@BCb170.jpg,"""原翠烏龍茶"" ""小寶特飲料"" 商品 酒瓶 圖片 -旅遊 -景點 -戰車"
167,原翠烏龍茶,Rejected: score 20 below 80 (shop_source),,https://media.karousell.com/media/photos/products/2023/4/2/200mljohnnie_walker_gold_label_1680413494_5b5f9ca0_progressive.jpg,"""原翠烏龍茶"" ""小寶特飲料"" 商品 酒瓶 圖片 -旅遊 -景點 -戰車"
167,原翠烏龍茶,Rejected: score 20 below 80 (shop_source),,https://makeshop-multi-images.akamaized.net/Kizakura2012/itemimages/000000000557_6SE9n2R.jpg,"""原翠烏龍茶"" ""小寶特飲料"" 商品 酒瓶 圖片 -旅遊 -景點 -戰車"
167,原翠烏龍茶,Rejected: score 10 below 80 (image_host),,https://www.hanyitea.tw/wp-content/uploads/2020/07/108182531_764067931031514_3428498715476145821_n-removebg-preview.png,"""原翠烏龍茶"" ""小寶特飲料"" 商品 酒瓶 圖片 -旅遊 -景點 -戰車"
167,原翠烏龍茶,Rejected: score 10 below 80 (image_host),,https://www.hanyitea.tw/wp-content/uploads/2020/07/-e1594496898505.jpg,"""原翠烏龍茶"" ""小寶特飲料"" 商品 酒瓶 圖片 -旅遊 -景點 -戰車"
167,原翠烏龍茶,Rejected: score 10 below 80 (image_host),,http://www.jianiang.cn/uploads/allimg/230419/1-2304191PT4535.png,"""原翠烏龍茶"" ""小寶特飲料"" 商品 酒瓶 圖片 -旅遊 -景點 -戰車"
167,原翠烏龍茶,Rejected: score 0 below 80 (no metadata match),,https://gd-hbimg.huaban.com/c14abe82aa5425bed66e293438ff5c23163edec638355-XWgCoc_fw658,"""原翠烏龍茶"" ""小寶特飲料"" 商品 酒瓶 圖片 -旅遊 -景點 -戰車"
167,原翠烏龍茶,no candidate passed score 80,,,"""原翠烏龍茶"" ""小寶特飲料"" 商品 酒瓶 圖片 -旅遊 -景點 -戰車"
168,礦沛氣泡水,Rejected: score 30 below 80 (shop_source+image_host),,https://down-tw.img.susercontent.com/file/sg-11134201-7ren6-m8n6km72b4uxc9,"""礦沛氣泡水"" ""小寶特飲料"" 商品 酒瓶 圖片 -旅遊 -景點 -戰車"
168,礦沛氣泡水,Rejected: score 30 below 80 (shop_source+image_host),,https://down-tw.img.susercontent.com/file/sg-11134201-7raut-ma9uo1uwylyq50,"""礦沛氣泡水"" ""小寶特飲料"" 商品 酒瓶 圖片 -旅遊 -景點 -戰車"
168,礦沛氣泡水,Rejected: score 30 below 80 (shop_source+image_host),,https://down-tw.img.susercontent.com/file/tw-11134207-7r98r-lwl7jtgw9xkg6c,"""礦沛氣泡水"" ""小寶特飲料"" 商品 酒瓶 圖片 -旅遊 -景點 -戰車"
168,礦沛氣泡水,Rejected: score 30 below 80 (shop_source+image_host),,https://down-tw.img.susercontent.com/file/tw-11134207-7r98o-ls5in6vpk3d4c1,"""礦沛氣泡水"" ""小寶特飲料"" 商品 酒瓶 圖片 -旅遊 -景點 -戰車"
168,礦沛氣泡水,Rejected: score 30 below 80 (shop_source+image_host),,https://down-tw.img.susercontent.com/file/tw-11134207-81ztg-me054qy7ikna7d,"""礦沛氣泡水"" ""小寶特飲料"" 商品 酒瓶 圖片 -旅遊 -景點 -戰車"
168,礦沛氣泡水,Rejected: score 20 below 80 (shop_source),,http://www.jannperng.com.tw/goodsimg/20240919025212.jpg,"""礦沛氣泡水"" ""小寶特飲料"" 商品 酒瓶 圖片 -旅遊 -景點 -戰車"
168,礦沛氣泡水,Rejected: score 20 below 80 (shop_source),,https://tw.allproducts.com/plastic/youcheng/plastic_soda_bottles4-l.jpg,"""礦沛氣泡水"" ""小寶特飲料"" 商品 酒瓶 圖片 -旅遊 -景點 -戰車"
168,礦沛氣泡水,Rejected: score 0 below 80 (no metadata match),,https://media.nownews.com/nn_media/thumbnail/2023/06/1686893402053-a615240751c540b8ae83a99476190acb-800x543.jpg?unShow=false,"""礦沛氣泡水"" ""小寶特飲料"" 商品 酒瓶 圖片 -旅遊 -景點 -戰車"
168,礦沛氣泡水,no candidate passed score 80,,,"""礦沛氣泡水"" ""小寶特飲料"" 商品 酒瓶 圖片 -旅遊 -景點 -戰車"
169,飛想檸檬紅茶,Rejected: score 30 below 80 (shop_source+image_host),,https://marujyusake.co.jp/html/upload/save_image/0412110514_643611da2a2d5.jpg,"""飛想檸檬紅茶"" ""小寶特飲料"" 商品 酒瓶 圖片 -旅遊 -景點 -戰車"
169,飛想檸檬紅茶,Rejected: score 30 below 80 (shop_source+image_host),,https://down-tw.img.susercontent.com/file/tw-11134207-7qul9-lgb2h53xvz8q56,"""飛想檸檬紅茶"" ""小寶特飲料"" 商品 酒瓶 圖片 -旅遊 -景點 -戰車"
169,飛想檸檬紅茶,Rejected: score 30 below 80 (shop_source+image_host),,https://img.shopping.friday.tw/images/product/269/8079404/8079404_3_1.webp?102136,"""飛想檸檬紅茶"" ""小寶特飲料"" 商品 酒瓶 圖片 -旅遊 -景點 -戰車"
169,飛想檸檬紅茶,Rejected: score 20 below 80 (shop_source),,http://www.jannperng.com.tw/goodsimg/20240919025212.jpg,"""飛想檸檬紅茶"" ""小寶特飲料"" 商品 酒瓶 圖片 -旅遊 -景點 -戰車"
169,飛想檸檬紅茶,Rejected: score 0 below 80 (no metadata match),,https://www.coca-cola.com/content/dam/onexp/tw/zh/home-images/brands/fuze-tea/twtc_fuzetea_prod_lemon%20tea%20580ml_750x750.jpg,"""飛想檸檬紅茶"" ""小寶特飲料"" 商品 酒瓶 圖片 -旅遊 -景點 -戰車"
169,飛想檸檬紅茶,Rejected: score 0 below 80 (no metadata match),,https://www.popdaily.com.tw/shaper/u/202209/5e005ca6-fe51-48cc-b473-d911c2af8c31.jpg?resize-w=1300&resize-h=676,"""飛想檸檬紅茶"" ""小寶特飲料"" 商品 酒瓶 圖片 -旅遊 -景點 -戰車"
169,飛想檸檬紅茶,Rejected: score 0 below 80 (no metadata match),,https://i.pinimg.com/736x/a2/0e/c3/a20ec33e8c0c06ebc32b2038cc659cf7.jpg,"""飛想檸檬紅茶"" ""小寶特飲料"" 商品 酒瓶 圖片 -旅遊 -景點 -戰車"
169,飛想檸檬紅茶,Rejected: score 0 below 80 (no metadata match),,https://media.nownews.com/nn_media/thumbnail/2023/06/1686893402053-a615240751c540b8ae83a99476190acb-800x543.jpg?unShow=false,"""飛想檸檬紅茶"" ""小寶特飲料"" 商品 酒瓶 圖片 -旅遊 -景點 -戰車"
169,飛想檸檬紅茶,no candidate passed score 80,,,"""飛想檸檬紅茶"" ""小寶特飲料"" 商品 酒瓶 圖片 -旅遊 -景點 -戰車"
170,花傳皇家奶茶,Downloaded,images/hc-hjnt.jpg,http://www.fantastic4.com.tw/upload_file/fantastic4/477/17282804771.jpg,"""花傳皇家奶茶"" ""小寶特飲料"" 商品 酒瓶 圖片 -旅遊 -景點 -戰車"
171,花傳皇家紅茶,Rejected: score 30 below 80 (shop_source+image_host),,https://down-tw.img.susercontent.com/file/sg-11134201-7rfig-m9h672c24hed1d,"""花傳皇家紅茶"" ""小寶特飲料"" 商品 酒瓶 圖片 -旅遊 -景點 -戰車"
171,花傳皇家紅茶,Rejected: score 30 below 80 (shop_source+image_host),,https://down-tw.img.susercontent.com/file/tw-11134201-7r98q-lop7axkzncag13,"""花傳皇家紅茶"" ""小寶特飲料"" 商品 酒瓶 圖片 -旅遊 -景點 -戰車"
171,花傳皇家紅茶,Rejected: score 30 below 80 (shop_source+image_host),,https://down-tw.img.susercontent.com/file/0571f47f72265ed85e4b4f82ca0c17d8,"""花傳皇家紅茶"" ""小寶特飲料"" 商品 酒瓶 圖片 -旅遊 -景點 -戰車"
171,花傳皇家紅茶,Rejected: score 30 below 80 (shop_source+image_host),,https://down-tw.img.susercontent.com/file/sg-11134201-7rd72-lvhcbg4enpt1ac,"""花傳皇家紅茶"" ""小寶特飲料"" 商品 酒瓶 圖片 -旅遊 -景點 -戰車"
171,花傳皇家紅茶,Rejected: score 30 below 80 (shop_source+image_host),,https://down-tw.img.susercontent.com/file/tw-11134201-7r98p-lu3atbnqb7df5a,"""花傳皇家紅茶"" ""小寶特飲料"" 商品 酒瓶 圖片 -旅遊 -景點 -戰車"
171,花傳皇家紅茶,Rejected: score 30 below 80 (shop_source+image_host),,https://down-tw.img.susercontent.com/file/sg-11134201-7renp-m88uln76bbgg07,"""花傳皇家紅茶"" ""小寶特飲料"" 商品 酒瓶 圖片 -旅遊 -景點 -戰車"
171,花傳皇家紅茶,Rejected: score 30 below 80 (shop_source+image_host),,https://down-tw.img.susercontent.com/file/tw-11134207-81ztg-me054qy7ikna7d,"""花傳皇家紅茶"" ""小寶特飲料"" 商品 酒瓶 圖片 -旅遊 -景點 -戰車"
171,花傳皇家紅茶,Rejected: score 20 below 80 (shop_source),,https://media.karousell.com/media/photos/products/2023/4/2/200mljohnnie_walker_gold_label_1680413494_5b5f9ca0_progressive.jpg,"""花傳皇家紅茶"" ""小寶特飲料"" 商品 酒瓶 圖片 -旅遊 -景點 -戰車"
171,花傳皇家紅茶,no candidate passed score 80,,,"""花傳皇家紅茶"" ""小寶特飲料"" 商品 酒瓶 圖片 -旅遊 -景點 -戰車"
172,可口可樂,Download failed: score 150 (product+shop_source+image_host): HTTP Error 404: Not Found,,https://i0.wp.com/www.shopp-day.com/wp-content/uploads/2022/03/LINE_ALBUM_202237_220313_194.jpg?ssl=1,"""可口可樂"" ""易開罐飲料"" 商品 酒瓶 圖片 -旅遊 -景點 -戰車"
172,可口可樂,Downloaded,images/coke.jpg,https://cs-c.ecimg.tw/items/DBABB0A9009SJJ5/000001_1656669572.jpg,"""可口可樂"" ""易開罐飲料"" 商品 酒瓶 圖片 -旅遊 -景點 -戰車"
173,雪碧,Downloaded,images/sprite.jpg,https://down-tw.img.susercontent.com/file/33800dad5ce3963d4a32b2dd1caa77f2,"""雪碧"" ""易開罐飲料"" 商品 酒瓶 圖片 -旅遊 -景點 -戰車"
174,可爾必思水語,Downloaded,images/kebs-sy.jpg,https://down-tw.img.susercontent.com/file/095ed59c1c739644d5493491ef33f515,"""可爾必思水語"" ""易開罐飲料"" 商品 酒瓶 圖片 -旅遊 -景點 -戰車"
175,黑松沙士,Downloaded,images/hsss.jpg,https://down-tw.img.susercontent.com/file/tw-11134207-7r991-lw3ss4138raed1,"""黑松沙士"" ""易開罐飲料"" 商品 酒瓶 圖片 -旅遊 -景點 -戰車"
176,維大力,Downloaded,images/wdl.jpg,https://down-tw.img.susercontent.com/file/58e6cde28ce69cbe5af6c4ba63a34029,"""維大力"" ""易開罐飲料"" 商品 酒瓶 圖片 -旅遊 -景點 -戰車"
177,新蠻牛,Rejected: score 75 below 80 (preferred_source+shop_source+image_host),,https://www.alcohol.com.tw/upload/catalog_b/ALL_catalog_20E05_metgkqfgyu.png,"""新蠻牛"" ""易開罐飲料"" 商品 酒瓶 圖片 -旅遊 -景點 -戰車"
177,新蠻牛,Rejected: score 50 below 80 (category+shop_source+image_host),,https://down-tw.img.susercontent.com/file/efa46ad87935f30c9dafeb5980903542,"""新蠻牛"" ""易開罐飲料"" 商品 酒瓶 圖片 -旅遊 -景點 -戰車"
177,新蠻牛,Rejected: score 30 below 80 (shop_source+image_host),,https://down-tw.img.susercontent.com/file/4019e66af20040b1f49c3facb155b719,"""新蠻牛"" ""易開罐飲料"" 商品 酒瓶 圖片 -旅遊 -景點 -戰車"
177,新蠻牛,Rejected: score 30 below 80 (shop_source+image_host),,https://eatfoodgod.com/wp-content/uploads/2024/07/%E8%88%92%E8%B7%91-330_0.jpg,"""新蠻牛"" ""易開罐飲料"" 商品 酒瓶 圖片 -旅遊 -景點 -戰車"
177,新蠻牛,Rejected: score 20 below 80 (shop_source),,https://cf.shopee.tw/file/2ac6ef11006377e99903504a83f25c55,"""新蠻牛"" ""易開罐飲料"" 商品 酒瓶 圖片 -旅遊 -景點 -戰車"
177,新蠻牛,Rejected: score 20 below 80 (shop_source),,https://www.ihergo.com/photo/product/11/750_11_1592816595343.jpg,"""新蠻牛"" ""易開罐飲料"" 商品 酒瓶 圖片 -旅遊 -景點 -戰車"
177,新蠻牛,Rejected: score 20 below 80 (shop_source),,https://cf.shopee.tw/file/335c19c4896dcddb8ad233aa020eecec,"""新蠻牛"" ""易開罐飲料"" 商品 酒瓶 圖片 -旅遊 -景點 -戰車"
177,新蠻牛,Rejected: score 0 below 80 (no metadata match),,https://plus.webdo.com.tw/manager_admin/newwebdo_upfile/485/16715284851.jfif,"""新蠻牛"" ""易開罐飲料"" 商品 酒瓶 圖片 -旅遊 -景點 -戰車"
177,新蠻牛,no candidate passed score 80,,,"""新蠻牛"" ""易開罐飲料"" 商品 酒瓶 圖片 -旅遊 -景點 -戰車"
178,舒跑,Downloaded,images/supau.jpg,https://eatfoodgod.com/wp-content/uploads/2024/07/%E8%88%92%E8%B7%91-330_0-1024x1024.jpg,"""舒跑"" ""易開罐飲料"" 商品 酒瓶 圖片 -旅遊 -景點 -戰車"
179,伯朗咖啡,Rejected: score 50 below 80 (category+shop_source+image_host),,https://down-tw.img.susercontent.com/file/efa46ad87935f30c9dafeb5980903542,"""伯朗咖啡"" ""易開罐飲料"" 商品 酒瓶 圖片 -旅遊 -景點 -戰車"
179,伯朗咖啡,Rejected: score 30 below 80 (shop_source+image_host),,https://wow-japan.com/wp-content/uploads/2022/03/img_1da2bccc094eaba9e910a1643fb00be770361-Copy.jpg,"""伯朗咖啡"" ""易開罐飲料"" 商品 酒瓶 圖片 -旅遊 -景點 -戰車"
179,伯朗咖啡,Rejected: score 30 below 80 (shop_source+image_host),,https://down-tw.img.susercontent.com/file/tw-11134207-7rasf-m0skbhb60jbn56,"""伯朗咖啡"" ""易開罐飲料"" 商品 酒瓶 圖片 -旅遊 -景點 -戰車"
179,伯朗咖啡,Rejected: score 20 below 80 (shop_source),,https://himall-storage-1259069382.cos.ap-nanjing.myqcloud.com/web/Storage/Shop/1048/Products/38891/2.png,"""伯朗咖啡"" ""易開罐飲料"" 商品 酒瓶 圖片 -旅遊 -景點 -戰車"
179,伯朗咖啡,Rejected: score 10 below 80 (image_host),,https://cdn.macaro-ni.jp/image/summary/130/130645/PZqsvNbekCIVB1eQaEvPKPzfgfQG5OAYd0qdMyM0.jpg?p=medium,"""伯朗咖啡"" ""易開罐飲料"" 商品 酒瓶 圖片 -旅遊 -景點 -戰車"
179,伯朗咖啡,Rejected: score 0 below 80 (no metadata match),,https://media.nownews.com/nn_media/thumbnail/2023/06/1686893402053-a615240751c540b8ae83a99476190acb-800x543.jpg?unShow=false,"""伯朗咖啡"" ""易開罐飲料"" 商品 酒瓶 圖片 -旅遊 -景點 -戰車"
179,伯朗咖啡,Rejected: score 0 below 80 (no metadata match),,https://plus.webdo.com.tw/manager_admin/newwebdo_upfile/485/16715284851.jfif,"""伯朗咖啡"" ""易開罐飲料"" 商品 酒瓶 圖片 -旅遊 -景點 -戰車"
179,伯朗咖啡,Rejected: score 0 below 80 (no metadata match),,https://static.popdaily.com.tw/u/202208/2c8e2e20-e10f-406d-ae16-fa5496f6f42c.jpeg,"""伯朗咖啡"" ""易開罐飲料"" 商品 酒瓶 圖片 -旅遊 -景點 -戰車"
179,伯朗咖啡,no candidate passed score 80,,,"""伯朗咖啡"" ""易開罐飲料"" 商品 酒瓶 圖片 -旅遊 -景點 -戰車"
180,伯朗藍山咖啡,Rejected: score 50 below 80 (category+shop_source+image_host),,https://down-tw.img.susercontent.com/file/efa46ad87935f30c9dafeb5980903542,"""伯朗藍山咖啡"" ""易開罐飲料"" 商品 酒瓶 圖片 -旅遊 -景點 -戰車"
180,伯朗藍山咖啡,Rejected: score 30 below 80 (shop_source+image_host),,https://down-tw.img.susercontent.com/file/sg-11134201-7rbla-lmxkqza97dqj6c,"""伯朗藍山咖啡"" ""易開罐飲料"" 商品 酒瓶 圖片 -旅遊 -景點 -戰車"
180,伯朗藍山咖啡,Rejected: score 30 below 80 (shop_source+image_host),,https://down-tw.img.susercontent.com/file/sg-11134201-7rd5z-lvoaobmplrrfac,"""伯朗藍山咖啡"" ""易開罐飲料"" 商品 酒瓶 圖片 -旅遊 -景點 -戰車"
180,伯朗藍山咖啡,Rejected: score 20 below 80 (shop_source),,https://www.pxmart.com.tw/Api/Images/Goods/20541645.png,"""伯朗藍山咖啡"" ""易開罐飲料"" 商品 酒瓶 圖片 -旅遊 -景點 -戰車"
180,伯朗藍山咖啡,Rejected: score 10 below 80 (image_host),,https://saketomo.tv-aichi.co.jp/files/images/79e9f76bed539844ee6220aea4a0cd3e3b402c09.png,"""伯朗藍山咖啡"" ""易開罐飲料"" 商品 酒瓶 圖片 -旅遊 -景點 -戰車"
180,伯朗藍山咖啡,Rejected: score 10 below 80 (image_host),,https://cdn.macaro-ni.jp/image/summary/130/130645/PZqsvNbekCIVB1eQaEvPKPzfgfQG5OAYd0qdMyM0.jpg?p=medium,"""伯朗藍山咖啡"" ""易開罐飲料"" 商品 酒瓶 圖片 -旅遊 -景點 -戰車"
180,伯朗藍山咖啡,Rejected: score 0 below 80 (no metadata match),,https://plus.webdo.com.tw/manager_admin/newwebdo_upfile/485/16715284851.jfif,"""伯朗藍山咖啡"" ""易開罐飲料"" 商品 酒瓶 圖片 -旅遊 -景點 -戰車"
180,伯朗藍山咖啡,Rejected: score 0 below 80 (no metadata match),,https://media.nownews.com/nn_media/thumbnail/2023/06/1686893402053-a615240751c540b8ae83a99476190acb-800x543.jpg?unShow=false,"""伯朗藍山咖啡"" ""易開罐飲料"" 商品 酒瓶 圖片 -旅遊 -景點 -戰車"
180,伯朗藍山咖啡,no candidate passed score 80,,,"""伯朗藍山咖啡"" ""易開罐飲料"" 商品 酒瓶 圖片 -旅遊 -景點 -戰車"
181,阿薩姆奶茶,Rejected: score 50 below 80 (category+shop_source+image_host),,https://down-tw.img.susercontent.com/file/efa46ad87935f30c9dafeb5980903542,"""阿薩姆奶茶"" ""易開罐飲料"" 商品 酒瓶 圖片 -旅遊 -景點 -戰車"
181,阿薩姆奶茶,Rejected: score 30 below 80 (shop_source+image_host),,https://down-tw.img.susercontent.com/file/tw-11134207-7r98y-lvmkumqywflb22,"""阿薩姆奶茶"" ""易開罐飲料"" 商品 酒瓶 圖片 -旅遊 -景點 -戰車"
181,阿薩姆奶茶,Rejected: score 30 below 80 (shop_source+image_host),,https://down-tw.img.susercontent.com/file/tw-11134207-7rasf-m0skbhb60jbn56,"""阿薩姆奶茶"" ""易開罐飲料"" 商品 酒瓶 圖片 -旅遊 -景點 -戰車"
181,阿薩姆奶茶,Rejected: score 30 below 80 (shop_source+image_host),,https://down-tw.img.susercontent.com/file/tw-11134207-7r98x-lvnz15gym7de5c,"""阿薩姆奶茶"" ""易開罐飲料"" 商品 酒瓶 圖片 -旅遊 -景點 -戰車"
